Open_time,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,ADX,SlowK,SlowD,CCI,ATR,MFI
2024-01-27,7.10950000,6.98527500,8.15413362,7.10950000,6.06486638,42.68750437,-0.28014526,-0.21631897,30.38030588,33.24528246,25.74854924,-43.61076542,0.48478281,43.39227847
2024-01-28,7.07895000,6.97448691,8.11379636,7.07895000,6.04410364,46.58116501,-0.25266695,-0.22358856,30.10110373,43.77043512,34.35961133,-13.80124005,0.47215547,49.86915859
2024-01-29,7.07410000,6.97996434,8.10887184,7.07410000,6.03932816,49.49364805,-0.21549542,-0.22196993,28.52815966,51.28734111,42.76768623,49.80375547,0.48078722,53.26814619
2024-01-30,7.01635000,6.96625345,7.96535459,7.01635000,6.06734541,46.17260759,-0.19955197,-0.21748634,27.06756874,55.57078991,50.20952205,43.12261349,0.46537385,46.16198619
2024-01-31,6.94165000,6.93651503,7.74689686,6.94165000,6.13640314,43.26922782,-0.19930509,-0.21385009,26.28034679,54.14000582,53.66604561,-0.44817927,0.45384715,45.77423912
2024-02-01,6.90285000,6.92265646,7.65699011,6.90285000,6.14870989,46.02079301,-0.18591160,-0.20826239,25.67371264,54.12227572,54.61102382,10.72050122,0.44185806,52.79770927
2024-02-02,6.86935000,6.92497489,7.54951624,6.86935000,6.18918376,49.05108690,-0.16085504,-0.19878092,24.43220721,60.92971091,56.39733082,82.53770739,0.42922535,59.95135683
2024-02-03,6.84465000,6.91545347,7.49283370,6.84465000,6.19646630,46.83664669,-0.14912291,-0.18884932,23.27938074,66.36340662,60.47179775,71.35051624,0.41263782,56.18547619
2024-02-04,6.80250000,6.89169600,7.37795339,6.80250000,6.22704661,44.04576480,-0.15091543,-0.18126254,22.65571018,63.20444781,63.49918845,13.39557674,0.39594940,56.87872009
2024-02-05,6.76470000,6.87696305,7.24525306,6.76470000,6.28414694,45.60447279,-0.14493617,-0.17399727,21.56729828,57.89739702,62.48841715,29.43771145,0.39509588,66.39092460
2024-02-06,6.73755000,6.87029990,7.13733168,6.73755000,6.33776832,47.16711831,-0.13301583,-0.16580098,20.55663009,54.08339554,58.39508012,13.59904744,0.38066046,70.29521272
2024-02-07,6.73375000,6.87703324,7.12416971,6.73375000,6.34333029,50.12108581,-0.11147122,-0.15493503,19.15332109,57.55509127,56.51196127,57.48823742,0.37454185,70.03082764
2024-02-08,6.73970000,6.88998246,7.14311795,6.73970000,6.33628205,51.68424276,-0.08757762,-0.14146355,18.19245013,61.59375773,57.74408151,119.57123098,0.36493172,70.98722817
2024-02-09,6.75385000,6.91912698,7.19835029,6.75385000,6.30934971,55.50136090,-0.05326124,-0.12382309,17.95294781,71.81265692,63.65383531,178.59585596,0.36522231,71.86879717
2024-02-10,6.77300000,6.94587680,7.25789793,6.77300000,6.28810207,55.58396093,-0.02544914,-0.10414830,17.73055280,78.93092976,70.77911480,158.21419614,0.35563500,71.78657771
2024-02-11,6.81090000,6.96045996,7.27275578,6.81090000,6.34904422,52.91314982,-0.01142599,-0.08560383,17.68215335,79.09430096,76.61262921,125.06265664,0.34916107,64.71674871
2024-02-12,6.85985000,6.99660663,7.32807400,6.85985000,6.39162600,58.08815526,0.01891610,-0.06469985,17.21418095,83.18678374,80.40400482,127.89605197,0.35272100,63.18278136
2024-02-13,6.90440000,7.03054885,7.38218380,6.90440000,6.42661620,58.35404100,0.04350985,-0.04305791,17.02482698,85.05401815,82.44503429,123.46021343,0.35174093,72.84039635
2024-02-14,6.96495000,7.08944896,7.49503696,6.96495000,6.43486304,63.96029225,0.08589516,-0.01726730,17.63646631,93.30622377,87.18234189,163.57016770,0.35783086,81.99150003
2024-02-15,7.02040000,7.15531097,7.64065556,7.02040000,6.40014444,66.14876485,0.12865407,0.01191698,18.80870006,90.61408616,89.65810936,179.14698036,0.36255723,83.38774131
